PERIOD,TARGET,EDVDM,DQXAB,KHFWG,KQDOC,IRKOX,PEPYL,QVEWW,DGHGR,ICGRJ,HSIOM,EKGJX,MWBDJ,ENMEX,WBCNW,XYFRF,BIWBE,MERVJ,FGQVN,KSCSZ,CUNBJ,LEEIA,ODPOC,BRYWC,NJIIZ,TVTQH,PHCRP,XUKCD,LIMUE,VEQKA,CMPMP,USPLV,OMLJD,SMSTS,EFBBA,ZQHHT,OKQPF,XRSXD,NUCJQ,HBOKK,ZARXQ,TUCND,NYQQU,VHZVZ,FPSXN,ODZWJ,GPPZF,MRSRZ,BYSDB,OUONZ
303,4.183116769,8.92509951,-0.731455966,-4.427863922,6.107660751,-1.837787027,0.954916757,4.227312078,11.37958257,1.816415372,-3.785894618,-3.535374017,3.853186096,0.131640491,9.51948748,1.517667178,-6.441442389,-3.620695191,4.067755741,-1.658539153,-0.089941637,-3.925874706,4.83954598,-5.675459769,3.496373623,-2.930293384,-4.338703111,2.759471004,-2.158112415,-0.890735943,3.132906464,-4.891586766,-2.800708971,2.489980699,-1.111340651,5.854659255,5.996201791,-12.10412363,5.916979366,-0.589397829,4.84564707,-2.510313493,8.002750528,-5.827934622,1.124011042,-3.333832892,7.267552151,2.985692065,3.061361089,-2.719170328
304,0.721003168,6.266218936,-2.502274734,-3.437648691,3.910891953,0.52118813,2.075516276,1.584736841,8.917641469,0.59951614,-4.833289193,-4.671105534,4.328883139,-2.15724007,9.153268008,-0.385953832,-7.075382676,-2.966184856,3.165430523,-1.233304189,-1.629866638,-3.399803764,4.642568333,-4.943379313,0.741011127,-2.035660935,-3.799426395,4.32373973,-0.777948788,-1.244945514,4.685639645,-5.879138521,-3.50245471,1.55223166,-3.821476192,5.937382225,4.039409001,-10.9741598,3.101169771,-0.163692296,7.374994015,-3.947451486,4.937813066,-6.767645284,0.369102951,-2.391018689,6.088245771,3.247470133,-0.127766412,-3.613661079
305,1.885174836,8.800699158,-0.812967427,-4.942634917,6.628996198,-2.610247155,1.799928396,3.822829319,10.62789164,-1.519809525,-3.775383831,-6.950804487,4.843818934,-1.861446528,9.488022583,1.19810268,-7.509232583,-3.200646405,5.309251591,-1.928708245,-1.140326076,-7.641690987,5.242427779,-4.799954552,0.570336155,-2.088446664,-2.853984986,3.434585552,-1.345682557,-0.807445306,3.121333465,-2.46298198,-4.586505345,3.028405101,-5.595870421,5.812299023,6.628699173,-9.718062279,5.884163004,-1.239111176,5.09363868,-4.130745257,7.746008014,-5.846537181,0.985568282,-3.074258805,7.421087846,2.092655381,-0.942951035,-2.395802402
306,2.119930262,2.577532709,-2.043982404,-2.961010987,4.459158822,-2.05679243,0.886772644,1.439200976,7.3825815,1.110799707,-3.858750129,-2.556788371,3.329239997,-1.112891512,5.565905332,-0.100986503,-3.632722172,-2.58890999,2.592616518,-2.282114265,-1.99791128,-3.741964247,4.329382474,-5.231678028,1.893715057,-2.926570743,-2.418100866,2.2570087,-0.408948764,0.714883908,2.231728643,-1.626312,-1.228643859,0.600671984,-1.558571682,4.219224662,3.628654749,-7.38746219,3.994439315,-1.894816616,4.9910219,-4.366001819,5.323549274,-4.504957222,-0.371290135,-3.120773421,4.477272171,1.99067787,1.285292605,-1.783996742
307,1.076511493,2.946911034,-0.333477916,-1.383110085,3.152921862,-0.827620024,-1.086138702,3.217877514,6.6317801,0.246642265,-1.788186697,-1.231853702,1.041908211,-0.403820647,5.24896574,-1.004728151,-3.630066935,-2.878025036,3.192763115,-3.028085585,-1.024538383,-3.377466271,1.82020982,-2.578595991,1.120573786,-4.001492698,-2.912870195,0.395084531,-1.869271226,0.06240081,2.758819414,-2.97930266,-3.393370926,0.056698441,-2.23948219,4.277687951,4.860465264,-7.423182837,3.908858891,-2.171631599,2.367882455,-1.828050871,6.805366008,-3.035211529,0.946280201,-2.779121002,4.667186704,2.07281921,0.899986703,-2.828331203
308,0.26613673,2.730072656,-0.501274709,-3.122059499,1.9409996,-2.990972478,0.531128891,0.717096087,5.099771246,0.558490735,-1.458612516,-2.830981881,1.37154961,-0.359823682,4.577617191,-1.035654901,-3.719175338,-0.300763977,2.525718997,-0.574100708,-0.245505092,-1.273713398,2.601223148,-2.1778226,1.908332307,-1.781115099,-2.765552888,1.513271952,0.588957738,-0.77382661,3.071568739,0.391885581,-1.100382513,1.898091946,0.139020819,3.236059194,1.281952486,-5.211189636,1.34644627,-0.930190018,3.462184249,-0.637264415,2.464740336,-3.565574977,-0.671439861,-0.271716012,2.905084923,0.57170624,1.318011935,-2.127362341
309,-0.983528961,1.793268998,-0.821793794,-1.019786877,1.024073722,0.301338876,2.858275708,3.109257793,0.715291895,0.708250079,-0.482023279,-2.889723915,1.37281229,-1.24156205,3.161065751,-0.655097732,-1.866912263,-1.902614668,1.120968067,1.471959494,-0.041216921,-0.692726598,2.279028289,-1.272451048,1.199475736,0.175621389,-0.487445029,1.972263867,-0.341669279,-0.707953452,2.016245378,-1.510019008,0.950048305,1.384811303,-1.041177884,1.114988728,1.429315665,-2.859996714,1.609462011,-1.053049746,2.272764561,1.527536316,1.624800814,-3.038249072,0.569819081,-1.269845988,1.187848867,0.852513921,0.109128071,-1.378898156
310,-0.018129843,2.043778415,-0.424280062,-0.650366442,1.37098068,-0.654203017,0.23562388,0.567811555,1.594672178,0.046333362,0.115368297,-3.987374708,1.993084013,-0.405628164,1.486246396,-0.022434295,-1.567099518,-1.591426955,0.956858424,-0.111464225,-2.363380398,-1.901305382,0.826585709,0.96096237,2.198305567,-1.516535801,1.071463925,1.068757137,-2.364831685,-0.687094772,-0.767664661,-0.18081999,0.698374836,1.504212182,-1.677381223,-1.347693462,1.88463992,-0.789279603,1.927955077,1.597290043,1.941770197,-1.716193148,2.4590062,-3.4417423,0.657631917,-2.920879714,1.237100368,0.54725671,-0.054189311,-0.945951375
311,-1.24945814,3.777205383,-2.343111387,1.339455231,-1.154051652,1.102094572,-0.780808236,1.122950791,1.519251681,-1.162071221,-0.589084192,-2.829901817,1.042232246,-0.052640299,1.059021538,-0.695418756,-1.62840864,-0.895704873,-0.78906598,0.469054212,0.806598497,-0.886183969,0.57255337,0.631996213,0.165241772,-2.733136172,-0.383930535,-1.535661796,-1.585533971,0.920154751,0.45461438,2.031211495,0.823161432,0.943739034,0.876323893,2.144424772,2.322863529,-1.892041601,2.288587648,2.732262459,1.01028347,-3.157350627,3.129551049,-2.620183654,1.758366006,-0.301660934,1.139036058,1.159233563,0.084543024,1.1835744
312,0.438787012,1.907233674,-1.541262828,0.011661591,0.690662567,-1.925704215,1.072601271,1.486300228,0.175985422,0.754241784,1.027414029,-0.535624381,0.994244985,-1.828394952,0.493495086,-0.904601891,-0.853102651,-1.333211617,0.439231355,-0.588460043,-0.588916464,0.239823198,-0.983342524,0.386096413,0.68998198,-1.01834068,1.46921377,0.371671329,-2.766071551,-0.481923167,0.1275856,-2.903839815,-0.302012785,-0.86372393,-0.898399395,0.715436735,1.531959574,0.490965976,2.265462621,1.435629645,-5.057588715,-1.27644783,1.29490014,-1.076871257,2.688151841,-0.442232149,2.587009033,-0.921028068,-0.136564898,-1.749015407
313,1.514005886,-0.107263504,1.179843401,0.658873663,-1.02021271,1.917052756,2.606189832,-0.536009972,1.274686781,0.563516266,2.635947715,1.187498207,0.038581383,-0.213452358,1.231673155,0.051807041,0.561996571,0.135180426,1.441921348,-0.293217745,0.683313479,-0.138511765,2.723549453,1.239819962,-0.491120925,-1.292396026,-0.87400174,0.589505507,1.871793716,0.6939696,0.825024925,0.400514615,-0.362588774,0.413337219,0.209660932,0.081028872,-0.977209574,-0.679998061,0.233470128,1.360656088,-1.376107141,-0.459092392,2.853173453,-1.436383287,1.997169472,0.325651236,2.430135551,0.239682817,0.610341898,1.180733367
314,-1.254087514,2.766481257,-0.315579368,1.683641266,-3.136980611,-0.594720981,2.330055969,1.258075014,-1.060443465,2.060249143,2.777147582,0.323610956,2.427926479,0.540280504,0.223039305,0.039646464,-0.821151391,-0.528767875,-0.0148849,1.412934158,3.153680279,-1.90119002,-1.026571947,0.60524373,-1.227520715,-0.957322523,0.273479757,0.114798999,0.161037131,0.618948288,2.0088912,-0.121139837,-2.066578339,-1.116463994,0.962747669,1.88756697,0.554354672,2.257479782,1.26283843,1.775301087,-0.579142274,-0.697815979,1.242959489,-0.765443567,2.590879678,1.749082655,0.287780793,0.145434605,2.177781247,1.067032743
315,0.382026098,0.223143848,-0.422664518,1.124987842,0.556177844,-1.921986466,2.4051607,-0.706875675,-0.237596476,-1.025272102,0.779692427,-0.034758039,1.521928981,-1.004970246,-1.738693628,-0.898456373,-0.535508034,-1.688575722,-0.172788556,1.272389763,2.663178385,-1.269714936,-0.893620269,0.657121778,-2.447463633,1.072524262,0.400589973,0.85051932,-0.909158618,-0.585991116,1.321775768,-0.66503739,-0.974676952,-0.56317185,-0.682778169,-1.342586122,-0.13942278,0.921840548,0.872702905,0.608963154,0.337063069,0.296922634,0.590809936,-0.932087491,0.887763427,0.089938158,2.459781462,-0.517377294,0.379338347,0.724806554
316,-2.063490226,0.036454534,-0.097737144,2.341265816,-2.530932288,-0.644396036,-0.089815763,0.761157533,0.48717132,2.208089786,1.447308848,-1.139719512,0.560070214,-0.553064983,1.740388771,-0.367087631,-0.482164445,0.044948471,-1.076223547,-0.837942322,0.533462014,-0.667438976,-0.53513061,0.212010174,-1.098657997,-1.475250683,-0.959598208,0.42287477,-0.108880428,-1.288818569,-0.055794841,-0.625439701,-1.05948672,-0.318684904,-0.694374575,0.312374015,0.311958842,-0.409620037,-0.648059355,1.613997789,-0.969124622,-0.658994319,-0.57515902,-2.522172234,1.597099611,1.455549829,0.961853742,-1.188544745,-0.205514673,0.126553517
317,0.60294832,-0.387988174,-0.745257113,0.034240224,-0.670647143,-0.286022203,-0.30547314,0.515316146,1.542861303,0.814989279,-1.593293599,0.97037924,1.727679936,-1.545865715,1.439306476,1.020575583,-1.428370087,-2.888374242,0.008545496,-1.547334523,0.661272283,-1.848525002,0.026843032,0.972085759,0.744612129,-1.685628298,-0.666376608,-1.638276951,-1.917402282,-0.047760123,-1.685012513,-3.954190396,-0.392320018,0.338424209,-1.229027592,0.843875614,0.510523018,1.312379277,1.078624618,0.275478982,-1.231374382,-1.123221747,0.827680986,-1.847972233,3.013728566,-0.392751659,1.934020783,0.819601543,0.307439147,-1.245314324
318,-0.246127505,2.424516569,-0.229964715,2.624263464,-2.705861063,-0.899319634,1.473262569,-0.580906268,0.693521622,3.008354378,2.548593294,-4.546527559,0.970447286,0.050623215,3.420666193,0.292804463,-1.466368314,-1.076016019,1.449310641,0.252760224,2.884693288,-2.831002921,0.08096074,1.544917897,0.781445087,-3.438609931,0.021689712,-1.354000889,-0.52598777,-1.949993573,1.576790222,-1.797737463,-1.176765784,-0.173763677,0.196535797,1.337946299,2.373363742,0.945953179,2.472487938,4.203715977,-1.294183433,-1.86117312,-0.486692919,-2.88397462,2.928107184,0.44438324,3.211744336,-1.034466807,0.97447321,-2.363073979
319,-2.411783002,4.326975603,-0.907285932,1.082832792,-3.198517536,-0.475124038,-0.816671402,0.374605549,1.070534366,0.095041384,2.373645024,-0.216159151,1.196886835,0.009028838,0.998284697,1.594844306,-0.858807943,-2.513056373,0.644766886,0.269697165,3.342244825,-1.173990963,0.181489946,1.143544798,-0.497872306,-2.136563064,1.925394105,-2.608613886,-1.12833133,0.843587018,0.717364919,1.270218683,-1.348133012,-0.738550548,0.237102535,-0.27041771,2.791386853,0.532865522,1.616006123,3.080921899,-5.777120078,-2.483677258,0.486731486,-2.256887156,2.045689525,-0.130443759,0.774726704,-0.389861715,0.893990362,1.047750853
320,-1.806191535,2.274450501,-1.29260686,2.132762227,-4.574647811,1.004305493,2.138978628,-2.257198173,0.846952678,1.424931264,0.556286111,-0.143554581,-0.166711489,0.651305384,1.047097939,0.643546341,-0.551969011,-0.453881119,0.588175055,1.762029222,5.735679151,-0.654495566,-0.723259096,1.658005816,-0.754914338,-2.119395234,0.842679134,-1.669303315,-1.370867784,-0.181471102,3.070690004,-1.342889443,-0.573636776,-1.58160006,0.490199278,0.072816069,0.428597379,-0.670663607,2.16414118,3.181218615,-3.614322949,-1.693442281,-0.333803421,-3.540849033,1.100484533,2.154002052,1.659543169,0.293480233,-0.095814433,-0.111250899
321,-0.161417632,1.526193039,-2.962623144,0.331022253,-3.374306515,-0.480272894,0.599659424,0.451529136,-1.368932128,0.480729526,0.121682362,0.52212887,0.450767677,-0.487949298,2.132967118,-0.014500334,0.249320755,-3.546295487,0.029384734,-1.916775602,0.259577874,-0.894122313,-0.859137355,1.038406136,0.322291702,-1.995419434,-0.434738671,-0.055888491,-1.108273143,0.094314206,1.627342236,-2.151434933,-0.15971053,-0.118335115,-0.553887613,1.743845604,2.301435456,0.317747777,2.827543003,2.12413504,-4.514738917,-1.376383783,0.16625869,-3.43018699,2.239563705,1.468818015,0.563057,0.628970539,-0.082663061,0.317309846
322,-0.30447977,0.476363237,0.621823964,1.603654109,-0.100317281,1.519841905,1.646386029,-0.387132147,0.404863013,0.279200856,2.260183675,1.325918901,0.107320642,1.384507522,0.254891413,-0.754085547,-1.409149713,0.376389353,0.780086985,0.165169216,-1.935210505,0.16728175,-0.500899645,-0.922317007,-1.274357812,-0.326842025,1.254483067,-1.485051388,-0.186678539,-0.003242836,0.232640207,0.112595408,-2.430256773,-2.391402432,-0.052701014,0.03391719,0.506822071,-0.145996315,1.754679934,0.115968813,-4.531060789,-1.092308903,1.207672666,-2.733455685,0.234376045,1.852202366,1.743667379,-2.131949254,0.412791688,-0.055018748
323,-1.171574939,0.093998466,1.505192343,1.829571651,-3.296133121,0.367778393,-0.738541031,-3.174363589,-1.516457821,0.394116945,1.073344847,2.051712129,1.743583384,-1.641545952,1.396512354,-0.325087109,1.129818754,-2.039036355,1.911921469,-1.063775161,-0.306832639,0.542603893,0.032365839,1.304769207,1.343387935,-1.288528855,-0.02424719,-0.390797907,-0.650626684,-1.192290066,0.422110107,-0.026538683,1.644693537,-1.477116073,0.961191099,0.174473393,0.507257686,0.764203057,-0.790011884,2.522408866,-0.778711899,-1.644282917,0.104242277,-0.797113163,2.857487344,0.722014071,-0.380230519,0.749523779,0.017550976,0.741432419
324,-1.506688011,0.834457364,0.332362165,3.918235635,-4.757910829,0.478777769,3.678673774,-1.838915401,-2.720412484,1.916868922,3.917721002,-1.561705623,-0.711129481,-0.55893696,0.012811579,1.005666928,-0.182912992,0.599166905,0.90465796,1.173510067,2.756240254,-0.651512653,-0.327825658,4.517138872,-2.669086393,-0.675767802,0.634000874,-0.578270911,-2.222084275,-0.606574615,1.765087528,2.305591517,-2.807709891,0.15534535,1.628424371,0.509077905,-0.287245687,2.233723652,0.876711264,4.170063327,-7.740552062,0.775434305,-3.022907953,-1.338103857,2.822937098,3.127518114,1.321146203,0.923983348,0.735030765,-0.531796189
325,-1.656437101,-3.997704128,-0.383242839,2.823222044,-2.685293767,-0.785093028,-0.264830548,-0.673849751,-3.623117844,2.239133277,1.477205826,2.361018743,-0.053748879,-2.438825529,-1.406768107,-1.341175089,1.761075141,-3.175611257,-0.371846272,-0.77807091,2.601469373,-1.280960517,-2.181656301,2.801441114,-2.034266565,-1.829558642,0.943270146,-1.796620232,-0.233205346,-1.890331796,-0.664926092,-0.050015356,-0.337299665,-1.698331097,1.143117904,-1.208045435,0.90897698,4.517135708,1.442458171,3.35822996,-3.978899497,-1.75245751,-2.698900985,-2.490641605,1.292092318,3.640448613,0.069069594,-1.264958414,-0.348898913,-1.244857059
326,-3.125545842,2.855289991,0.306798409,3.944649092,-5.747123683,-0.080959788,1.381441577,-0.959399407,-0.814966562,0.901952849,3.799478689,-0.297012684,2.821582243,0.342443208,-0.689829364,-1.147653693,-0.067394486,-2.24562304,0.297515203,-0.285134255,2.251245319,-0.119107444,-0.313685715,2.568593399,1.040690939,-2.339058179,0.627279843,-0.327457451,-2.081395627,-0.498818378,2.287386947,-1.803107644,2.361209186,0.246687602,1.850492641,0.887550445,1.211544903,2.897126495,1.219884357,4.485381238,-2.139348461,1.43493827,-1.910817886,-3.867593236,4.153599251,2.531940236,0.677347255,-0.221808355,1.52455084,1.534630994
327,-1.753121362,0.474882521,-0.560040133,2.703702581,-4.83397699,0.526323667,1.798563604,-3.617411479,-1.456036384,1.619578509,0.974792415,-1.101269809,1.156442793,-0.464266077,-0.188556829,-0.013098255,-0.489440039,-0.946616713,0.243566034,0.120317238,-0.102281389,-0.840832759,-1.052980581,1.292820907,-1.979445815,-3.570397916,-1.578246439,-1.708481827,-2.126362205,0.127062178,2.365222436,0.068833352,-3.249669812,0.212604443,0.876371852,1.320216417,2.76325529,0.910134989,2.012721788,6.263609823,-5.190692303,-0.92332919,-0.506405354,-4.614828764,3.768766295,2.622341119,0.521545692,-0.570835269,0.366579155,0.30107418
328,-0.861761539,0.786313689,0.016679737,2.362916814,-2.276744783,0.692329946,2.269838813,-2.347919918,-2.900571956,0.254248579,2.416152651,-1.483412933,0.842061103,-2.771082837,-1.385056655,1.317190283,1.799966859,-0.742932297,-0.045742136,0.678309377,2.322041126,0.456951653,-1.322546378,3.570366219,-3.258831764,-0.640882791,3.062604467,-1.88339004,-1.122304114,-0.188799635,0.893028671,2.643090025,-1.323636613,-0.569483626,2.427082263,-1.344535886,0.607009557,2.950417175,-0.554533788,5.4597664,-2.26495653,0.556671671,-1.48783245,-1.135694094,3.430760798,2.342370304,-0.877299941,-0.576485037,0.394965945,1.03169113
329,-1.940392203,0.474602273,-0.469265846,0.532075779,-1.237636868,0.881989775,1.113626379,0.141110496,-1.580080859,0.494976756,1.009200671,1.177833292,0.311718713,-1.215105614,0.99306008,0.428241573,0.707986163,0.659652733,-0.841607224,2.005681977,1.715499381,0.371262683,0.626669724,2.142039724,1.515382722,0.561738669,-0.516890905,-0.458477486,-0.967189865,0.454322809,0.515226293,-3.551025816,2.346641146,0.659166675,1.995113218,1.493348764,-0.359845891,1.897543955,-0.52873187,0.823479029,-1.640800487,0.825532615,-0.58008183,-1.102898137,1.75850487,-0.097122092,-0.485927715,0.119574622,0.687940576,2.546602104
330,-0.592637426,-0.741705365,-0.564963002,-0.232249346,-0.002986323,1.154079145,-0.008905749,1.577738268,0.203818275,-0.851537584,-1.355580652,-0.944680635,0.11397655,-1.778368297,-1.831629433,-0.631489365,-0.129543175,0.609942464,-1.113608207,-0.71930265,-0.929703676,-1.115805685,-0.89699212,-0.709476312,0.481817801,2.406921153,-2.322868125,-0.524938984,0.231553238,-0.197314023,-0.132380413,1.191334313,-0.647826392,-0.234486374,-0.351402711,0.153757117,-1.165429775,0.455613727,-2.044696467,-1.516652435,0.281079338,1.027101219,-0.288303363,0.349297145,-1.105303372,0.550258033,-1.324612871,0.866261803,-1.478475354,0.279080298
331,-0.113662314,-1.733165684,1.738255009,1.970976363,-2.792118436,1.132518754,-0.221639118,2.578216299,-0.994682674,0.187205362,0.568490681,0.17292044,0.824241097,0.493899426,1.307934094,-0.871070154,0.225522078,0.198476767,-0.355918408,-1.287535491,-2.514252595,0.643851352,0.139176263,-0.789780302,0.912397463,-0.602153911,-0.216314264,0.983338456,0.626283434,-0.232203031,-0.984131313,0.005313047,0.34885118,0.294659856,1.277364505,-0.034606377,0.764306424,1.996279254,-1.817976707,-1.065863098,-2.685962313,0.411405646,-1.848725904,0.106455084,0.599065954,0.528704032,-0.455305169,-0.320252836,-0.505866473,-0.398871077
332,0.537561849,-1.410268057,0.929561521,-1.833094824,1.971222726,-0.439361928,-1.010997208,2.241015016,0.206207772,-0.32800902,0.740715543,-1.704244245,-0.699240433,0.398695701,0.099503462,0.588003871,-0.848300443,-1.302295038,0.78335838,-0.235900212,1.15265003,-1.265135801,-1.883318173,0.107271229,-1.00479073,0.586613376,0.930567669,0.251065895,0.103193639,0.037907783,-1.32632215,-0.770770508,-1.359924117,-0.894521018,-1.165556139,-0.249612552,0.113483308,-0.163036927,-0.988082274,0.820321549,2.206188498,-0.036898345,-1.058545543,0.25262711,-1.091972783,-0.678680157,1.086797135,0.191973855,-0.41341298,-0.309874311
333,1.685407032,1.522314711,1.365890172,-2.084705814,2.34081655,0.043568742,0.447430694,2.766392786,2.575246942,-1.071213763,-2.368151632,0.98763288,2.175295285,-0.273232426,0.812926891,0.653273019,-2.420678395,-0.5842723,0.919896198,-1.214375275,1.19892742,-0.365065841,-0.629045294,-0.78315676,0.056628599,0.862645545,-0.928731073,1.887787647,0.136844424,0.384447188,-1.094764567,-2.252801116,-1.027363544,0.31550054,-0.056840975,0.3457746,-1.395193511,-0.423920099,0.564011306,-0.386633828,0.816582156,-0.08895747,-0.480054794,0.782870246,-0.240452549,-2.531780994,2.480267364,0.753437197,-1.060585039,0.608597507
334,0.636860105,-1.194354658,0.026661041,1.613668604,0.885344303,1.706734221,-1.814558049,-0.091157192,0.306276675,-1.279499247,-0.977501302,1.999647074,-0.779803867,-0.120218084,-0.107600025,0.412386351,-0.298331477,0.314988218,0.789134009,-1.072290675,-0.72021865,0.136024521,0.530729341,-0.995952329,1.374090098,0.16062392,-2.659444353,-0.441249507,0.227046673,-0.153685524,-0.297270931,-1.148669098,0.891353811,-0.900876773,-1.1431352,-0.489527865,-1.876768615,-0.475090255,-0.580153047,-1.784288971,1.742070636,0.215633718,0.411878825,0.630292704,-1.078798868,-1.093709985,0.370140466,-0.917722705,-1.025921903,0.828909223
