,IDCOT3TR_Index#@#PX_LAST,IBOXIG_Index#@#PX_LAST,LD01TRUU_Index#@#PX_LAST,IDCOT1TR_Index#@#PX_LAST,IDCOT7TR_Index#@#PX_LAST,IDCOT20T_Index#@#PX_LAST,SPBDXUTR_Index#@#PX_LAST,LHVLTRUU_Index#@#PX_LAST,LTP5TRUU_Index#@#PX_LAST,BFU5TRUU_Index#@#PX_LAST,IBOXHY_Index#@#PX_LAST,JPEICORE_Index#@#PX_LAST,SPTR_Index#@#PX_LAST,SPE35CUN_Index#@#PX_LAST,MIMUEURN_Index#@#PX_LAST,NDDUJN_Index#@#PX_LAST,M1CXCAS_Index#@#PX_LAST,NDUECAXJ_Index#@#PX_LAST,MXAP_Index#@#PX_LAST,MIMUTURN_Index#@#PX_LAST,NDUEEGF_Index#@#PX_LAST,M1CXBLRL_Index#@#PX_LAST,IBOV_Index#@#PX_LAST,COLCAP_Index#@#PX_LAST,SPBLPGPT_Index#@#PX_LAST,IPSA_Index#@#PX_LAST,LC07TRUU_Index#@#PX_LAST,NDUEACWF_Index#@#PX_LAST,NDDUWI_Index#@#PX_LAST,PRTIPMEX_Index#@#PX_LAST,M00IMV$T_Index#@#PX_LAST,RU10VATR_Index#@#PX_LAST,M2USSNQ_Index#@#PX_LAST,M2US000$_Index#@#PX_LAST,RU10GRTR_Index#@#PX_LAST,DVGTR_Index#@#PX_LAST,PIPGUBER_Index#@#PX_LAST,PIPGCETE_Index#@#PX_LAST,PIPGFIX5_Index#@#PX_LAST,PIPGREA1_Index#@#PX_LAST,PIPGREA5_Index#@#PX_LAST,PIPGFX6M_Index#@#PX_LAST,LUACTRUU_Index#@#PX_LAST,LUATTRUU_Index#@#PX_LAST,LF98TRUU_Index#@#PX_LAST,BSEKTRUU_Index#@#PX_LAST,SPX_Index#@#PX_LAST,MXEU_Index#@#PX_LAST,MXJP_Index#@#PX_LAST,MXEF_Index#@#PX_LAST,SBMT_Index#@#PX_LAST,NDUEEGFL_Index#@#PX_LAST,MN40MUE_Index#@#PX_LAST,RAG_Index#@#PX_LAST,MXEU000G_Index#@#PX_LAST,TPX_Index#@#PX_LAST,XAU_Curncy#@#PX_LAST,BCOMTR_Index#@#PX_LAST,DJUSRET_Index#@#PX_LAST,DWGRSN_Index#@#PX_LAST,LPXDITU_Index#@#PX_LAST,CO1_Comdty#@#PX_LAST,CL1_Comdty#@#PX_LAST,LQD_US_EQUITY#@#PX_LAST,SHY_US_EQUITY#@#PX_LAST,IEF_US_Equity#@#PX_LAST,TLT_US_Equity#@#PX_LAST,TIP_US_Equity#@#PX_LAST,IEV_US_EQUITY#@#PX_LAST,EWJ_US_EQUITY#@#PX_LAST,EWC_US_Equity#@#PX_LAST,ILF_US_Equity#@#PX_LAST,EEM_US_EQUITY#@#PX_LAST,EWW_US_Equity#@#PX_LAST,EWZ_US_EQUITY#@#PX_LAST,IWD_US_Equity#@#PX_LAST,IWF_US_Equity#@#PX_LAST,IYR_US_Equity#@#PX_LAST,MXN_Curncy#@#PX_LAST,BRL_Curncy#@#PX_LAST,COP_Curncy#@#PX_LAST,PEN_Curncy#@#PX_LAST,CLP_Curncy#@#PX_LAST,EUR_Curncy#@#PX_LAST,JPY_Curncy#@#PX_LAST,CHN_Curncy#@#PX_LAST,UYU_Curncy#@#PX_LAST,BFCIUS_Index#@#PX_LAST,BIGPIGP1_Index#@#PX_LAST,CHPMINDX_Index#@#PX_LAST,CNCPIYOY_Index#@#PX_LAST,CNFRBAL$_Index#@#PX_LAST,COMFCOMF_Index#@#PX_LAST,CONSCURR_Index#@#PX_LAST,CONSEXP_Index#@#PX_LAST,CONSPXMD_Index#@#PX_LAST,CONSSENT_Index#@#PX_LAST,CPI_XYOY_Index#@#PX_LAST,CPI_YOY_Index#@#PX_LAST,CPUPAXFE_Index#@#PX_LAST,CPUPXCHG_Index#@#PX_LAST,CPURNSA_Index#@#PX_LAST,CSI_BARC_Index#@#PX_LAST,DXY_CURNCY#@#PX_LAST,EUBCI_Index#@#PX_LAST,EUCCEMU_Index#@#PX_LAST,EUESEMU_Index#@#PX_LAST,EUICEMU_Index#@#PX_LAST,EUR_CURNCY#@#PX_LAST,EURUSD_BGN_Curncy#@#PX_LAST,EUSCEMU_Index#@#PX_LAST,FDDSSD_Index#@#PX_LAST,FDTR_Index#@#PX_LAST,FDTRFTRL_Index#@#PX_LAST,GJGB10_Index#@#PX_LAST,GJGB5_Index#@#PX_LAST,GT10_GOVT#@#PX_LAST,GT2_GOVT#@#PX_LAST,GT5_GOVT#@#PX_LAST,HG1_COMDTY#@#PX_LAST,IMP1YOY%_Index#@#PX_LAST,INJCJC_Index#@#PX_LAST,INJCSP_Index#@#PX_LAST,JCPTEFEY_Index#@#PX_LAST,JNC_SALE_Index#@#PX_LAST,JNCPT_Index#@#PX_LAST,JNCPTXFF_Index#@#PX_LAST,JNMBYOY_Index#@#PX_LAST,JNMTOY_Index#@#PX_LAST,JNVHSYOY_Index#@#PX_LAST,JNWSDYOY_Index#@#PX_LAST,JPY_CURNCY#@#PX_LAST,MBAVCHNG_Index#@#PX_LAST,MXCPYOY_Index#@#PX_LAST,NAPMEMPL_Index#@#PX_LAST,NAPMPMI_Index#@#PX_LAST,NAPMPRIC_Index#@#PX_LAST,NFP_PCH_Index#@#PX_LAST,NFP_TCH_Index#@#PX_LAST,nwhlnyhi_index#@#PX_LAST,PRUSTOT_Index#@#PX_LAST,S_1_Comdty#@#PX_LAST,SAARTOTL_Index#@#PX_LAST,USGG10YR_INDEX#@#PX_LAST,USGG30YR_INDEX#@#PX_LAST,USHBMIDX_Index#@#PX_LAST,USMMMNCH_Index#@#PX_LAST,USURTOT_Index#@#PX_LAST,VIX_INDEX#@#PX_LAST,W_1_Comdty#@#PX_LAST,COCPIYOY_Index#@#PX_LAST,COPIIYOY_Index#@#PX_LAST,CORRRMIN_Index#@#PX_LAST,CNPINSYO_Index#@#PX_LAST,CHOVCHOV_Index#@#PX_LAST,PRCPI_Index#@#PX_LAST,PRCPYOY_Index#@#PX_LAST,PRCPMOM_Index#@#PX_LAST,PRUEUER_Index#@#PX_LAST,MXCPCHNG_Index#@#PX_LAST,MXCCYOY_Index#@#PX_LAST,MXCCCHNG_Index#@#PX_LAST,MXPIYOY_Index#@#PX_LAST
2016-09,104.16,273.467,1541.19,101.33,106.999,115.446,246.82,468.33,157.16,129.34,249.718,522.283,4121.06,2288.72,957.646,5282.86,4618.94,379.182,139.72,828.722,396.346,891.44,58367.1,1338.83,15297.0,4015.25,537.307,196.241,4755.39,0.33,3212.77,1279.33,3069.82,1784.74,990.446,2474.71,331.9380000000001,270.29200000000003,455.342,211.564,411.537,281.14,2806.15,2235.01,1782.59,245.71,2168.27,115.82,795.79,903.46,1735.28,414.689,379.81,853.41,122.44,1322.78,1315.87,172.363,1124.24,8066.18,463.3,49.06,48.24,123.18,85.04,111.88,137.51,116.49,39.38,50.16,25.69,28.04,37.45,48.48,33.73,105.62,104.17,80.64,19.3852,3.2613,2881.3,3.3835,657.32,1.1235,101.35,16.44,28.365,-0.301,0.38,53.7,1.9,40.942,41.6,104.2,82.7,2.4,91.2,2.2,1.5,248.716,0.1,241.428,4.58,95.463,0.41,-8.3,104.1,-1.8,1.1235,1.1235,9.2,33.359,0.5,0.25,-0.08900000000000001,-0.245,1.595,0.764,1.15,221.05,-1.1,245.0,2070.0,-0.1,40.9,-0.5,-0.5,22.7,-6.3,3.7,-3.3,101.35,2.9,2.97,49.2,51.4,53.1,239.0,264.0,106.0,62.9,954.0,17.65,1.5944,2.3154,65.0,-7.0,5.0,13.29,402.0,7.27,3.384,7.75,3.1,3.5,124.42,3.13,0.21,6.5,0.61,3.07,0.48,6.62
2016-10,103.56,269.97700000000003,1541.52,101.25,105.46,110.524,236.09,468.76,157.237,129.54,249.581,514.924,4045.89,2215.11,924.424,5352.56,4577.9,373.434,139.04,822.1260000000002,397.291,940.79,64924.5,1365.53,15171.0,4289.78,533.742,192.91,4663.36,0.34,3122.61,1259.53,3007.49,1749.76,967.187,2426.86,330.848,271.349,455.291,211.564,414.604,282.199,2783.32,2210.41,1789.47,246.55,2126.15,114.75,836.71,905.09,1730.68,455.839,394.42,830.237,117.88,1393.02,1277.21,171.521,1068.87,7595.4,451.02,48.3,46.86,120.98,84.95,110.06,131.25,115.86,38.13,50.52,25.35,31.07,37.14,50.83,37.76,104.04,101.74,76.64,18.8642,3.1939,3006.78,3.3635,651.18,1.0981,104.82,16.18,28.245,-0.461,-0.01,51.0,2.1,48.548,44.6,103.2,76.8,2.4,87.2,2.1,1.6,249.064,0.1,241.729,4.45,98.445,0.51,-8.1,105.5,-0.8,1.0981,1.0981,11.3,-45.831,0.5,0.25,-0.048,-0.189,1.826,0.843,1.308,220.5,-0.2,264.0,2048.0,0.1,-0.6,0.1,-0.4,22.1,-8.9,0.8,-2.7,104.82,-1.2,3.06,51.4,51.8,54.8,149.0,140.0,41.0,62.8,1002.25,17.8,1.8255,2.5798,63.0,-3.0,4.9,17.06,416.25,6.48,3.479,7.75,2.8,3.5,124.93,3.41,0.41,6.2,0.61,3.1,0.28,7.31
2016-11,101.38,261.569,1535.05,100.83,101.216,102.015,224.2,466.82,156.425,129.71,248.502,492.828,4195.73,2167.29,904.393,5223.46,4686.69,362.67800000000005,135.67,698.799,379.003,815.29,61906.4,1286.07,15415.0,4207.24,521.745,194.376,4730.42,0.34,3142.53,1331.47,3096.87,1739.56,988.231,2499.34,324.586,271.887,444.582,211.564,413.413,282.47,2708.65,2151.43,1780.98,242.05,2198.81,115.8,885.37,862.83,1700.98,407.486,402.91,850.533,117.85,1469.43,1173.2,173.80900000000003,1045.16,7434.76,464.09,50.47,49.44,116.84,84.5,105.26,120.24,113.46,37.18,49.89,26.01,28.11,35.5,44.12,33.49,109.91,103.97,74.85,20.5743,3.3857,3072.3,3.4135,674.19,1.0589,114.46,15.95,28.95,-0.103,-0.11,58.7,2.3,44.23,44.9,107.3,85.2,2.4,93.8,2.1,1.7,249.519,0.2,241.353,4.18,101.5,0.45,-6.3,106.0,-1.0,1.0589,1.0589,11.4,-136.66899999999998,0.5,0.25,0.025,-0.094,2.382,1.115,1.843,262.15,0.2,262.0,2020.0,0.0,-22.7,0.5,-0.4,21.5,-5.6,13.9,-2.3,114.46,-9.4,3.31,52.0,53.4,53.5,174.0,172.0,207.0,62.7,1032.25,17.56,2.3809,3.0337,63.0,2.0,4.6,13.33,380.5,5.96,3.913,7.75,2.9,3.5,125.3,3.35,0.29,5.8,0.78,3.29,0.22,8.56
2016-12,101.35,263.277,1537.03,100.88,101.029,101.448,222.54,475.91,156.912,129.89,253.134,499.54,4278.66,2284.49,950.702,5274.15,4769.38,355.244,135.04,716.185,379.84,818.24,60227.3,1351.68,15567.0,4151.39,523.295,198.575,4843.61,0.33,3217.6,1364.75,3159.39,1758.46,1000.47,2526.5,325.42,273.184,442.477,214.239,425.174,283.763,2726.78,2149.16,1813.85,244.39,2238.83,122.5,914.0,862.27,1700.92,411.021,442.66,860.207,123.03,1518.61,1147.5,176.942,1089.28,7712.85,478.73,56.82,53.72,117.18,84.45,104.82,119.13,113.17,38.81,48.86,26.15,27.58,35.01,43.97,33.34,112.03,104.9,76.94,20.7272,3.25,3000.71,3.3560000000000003,670.68,1.0517,116.96,15.05,29.261,-0.126,0.2,54.1,2.1,40.708,46.0,111.9,89.5,2.2,98.2,2.2,2.1,249.996,0.2,241.432,3.68,102.21,0.64,-5.3,107.1,0.1,1.0517,1.0517,12.3,-27.337,0.75,0.5,0.046,-0.108,2.445,1.19,1.928,250.55,1.9,238.0,2082.0,-0.2,13.2,0.0,-0.6,23.1,4.4,10.8,-1.2,116.96,0.1,3.36,53.3,54.3,64.2,172.0,180.0,62.0,62.7,996.5,18.05,2.4443,3.0651,69.0,12.0,4.7,14.04,408.0,5.75,1.615,7.5,2.7,3.5,125.72,3.23,0.33,6.2,0.46,3.44,0.45,10.26
2017-01,101.61,263.771,1541.33,100.99,101.182,101.845,225.82,481.86,157.618,130.16,255.886,507.076,4359.81,2330.91,971.99,5470.38,4947.01,377.269,141.71,738.148,400.626,832.74,64670.8,1357.47,15984.0,4199.5,525.141,204.005,4960.51,0.36,3260.14,1374.47,3198.08,1816.75,1034.18,2572.96,327.274,274.402,446.8130000000001,215.896,427.297,285.013,2735.18,2154.02,1840.19,247.41,2278.87,121.99,914.96,909.23,1700.25,442.285,439.88,887.455,123.33,1521.67,1210.72,177.18099999999995,1091.81,7714.43,486.52,55.7,52.81,117.35,84.54,105.05,120.1,114.18,39.84,50.57,27.18,30.28,37.34,44.81,36.87,112.71,108.35,77.04,20.8322,3.1486,2920.06,3.2715,647.24,1.0798,112.8,15.74,28.165,-0.036000000000000004,0.86,51.2,2.5,48.677,46.6,111.3,90.3,2.6,98.5,2.3,2.5,250.661,0.3,242.83900000000003,3.38,99.512,0.66,-4.9,107.3,0.9,1.0798,1.0798,12.4,51.257,0.75,0.5,0.087,-0.09,2.454,1.206,1.914,272.75,3.8,254.0,2054.0,0.0,-7.4,0.1,-0.3,22.6,3.5,8.6,0.5,112.8,-3.2,4.72,54.8,55.6,67.9,252.0,259.0,51.0,62.9,1024.5,17.34,2.4531,3.0612,67.0,18.0,4.8,11.99,420.75,5.47,0.8759999999999999,7.5,2.8,3.25,126.01,3.1,0.24,7.2,1.7,3.84,0.58,12.29
2017-02,101.94,267.35200000000003,1545.8,101.1,101.952,103.498,226.1,488.81,157.775,130.48,259.719,517.548,4532.92,2358.8,983.999,5531.54,4869.02,390.04,145.08,777.924,412.89,857.24,66662.1,1326.31,15766.1,4359.88,529.193,209.728,5098.13,0.39,3408.59,1423.86,3349.19,1884.39,1077.13,2685.36,329.501,275.747,448.445,216.663,429.4,286.493,2766.55,2164.65,1866.97,251.17,2363.64,125.22,919.23,936.37,1708.72,458.068,439.05,921.629,128.45,1535.32,1248.44,177.551,1139.69,7925.91,489.1,55.59,54.01,118.58,84.52,105.65,121.74,114.65,40.1,51.23,26.69,31.16,37.99,46.08,37.73,116.65,112.77,80.41,20.109,3.1097,2921.61,3.262,650.38,1.0576,112.77,16.15,28.535,0.198,0.1,57.3,0.8,-10.939,49.8,111.5,86.5,2.7,96.3,2.2,2.7,251.088,0.2,243.603,3.16,101.12,0.78,-6.4,107.5,1.6,1.0576,1.0576,13.4,-192.044,0.75,0.5,0.056,-0.138,2.391,1.262,1.93,270.4,4.7,235.0,2045.0,-0.1,3.3,-0.3,-0.3,21.4,9.1,13.4,1.0,112.77,5.8,4.86,54.5,57.6,66.9,204.0,200.0,99.0,62.9,1025.0,17.32,2.3899,2.9952,65.0,21.0,4.7,12.92,424.75,5.18,-0.161,7.25,2.7,3.25,126.42,3.25,0.32,7.7,0.58,4.26,0.76,11.52
2017-03,102.0,266.583,1547.02,101.15,102.003,102.886,226.37,487.53,158.00799999999995,130.67,259.016,519.354,4538.21,2453.01,1022.67,5511.18,4888.9,402.796,146.92,787.809,423.3130000000001,942.85,64984.1,1365.61,15757.0,4783.42,529.016,212.293,5152.44,0.42,3412.64,1409.35,3348.34,1924.93,1089.59,2682.72,334.641,277.347,454.051,217.174,427.708,288.07,2760.12,2163.66,1862.81,251.63,2362.72,128.93,905.29,958.37,1708.26,460.6,443.28,931.156,131.6,1512.6,1249.2,172.826,1124.31,7784.18,498.79,52.83,50.6,117.91,84.52,105.59,120.71,114.65,41.85,51.5,26.88,31.71,39.39,51.17,37.46,114.94,113.8,78.49,18.7249,3.1224,2873.98,3.2485,660.25,1.0652,111.39,16.6166,28.52,0.295,0.25,57.1,0.9,22.707,49.7,113.2,86.5,2.5,96.9,2.0,2.4,250.904,-0.1,243.801,3.45,100.35,0.81,-5.1,107.4,1.5,1.0652,1.0652,12.2,-176.233,1.0,0.75,0.07,-0.118,2.388,1.256,1.922,265.25,4.1,241.0,2016.0,-0.4,26.6,-0.4,-0.4,20.3,22.8,13.8,1.4,111.39,-1.6,5.35,58.7,56.6,68.8,68.0,73.0,68.0,63.0,946.0,16.72,2.3874,3.0095,71.0,10.0,4.5,12.37,426.5,4.69,0.5479999999999999,7.0,2.7,3.0,128.07,3.97,1.3,7.7,0.61,4.48,0.57,10.67
2017-04,102.7,269.73400000000004,1551.03,101.29,103.133,104.505,230.02,492.99,158.018,130.89,261.579,527.82,4584.82,2537.88,1062.89,5569.0,4785.34,411.561,148.87,874.2689999999999,432.58,951.17,65403.2,1371.54,15559.3,4795.13,533.405,215.602,5228.73,0.42,3462.06,1406.71,3367.44,1973.73,1114.51,2729.23,335.509,278.742,454.671,218.469,431.407,289.518,2789.61,2178.69,1884.32,254.26,2384.2,130.59,915.09,977.96,1719.69,460.584,454.76,951.416,133.96,1531.8,1268.28,170.22400000000005,1130.69,7833.34,519.39,51.73,49.33,118.99,84.62,106.6,122.35,115.01,43.35,51.86,26.26,31.38,40.06,51.76,37.17,114.72,116.33,78.93,18.8206,3.1765,2940.17,3.2438,667.4,1.0895,111.49,17.59,28.125,0.483,-0.74,58.7,1.2,36.512,50.9,112.7,87.0,2.5,97.0,1.9,2.2,251.125,0.1,244.524,3.35,99.05,1.0,-3.6,109.1,2.9,1.0895,1.0895,13.6,182.428,1.0,0.75,0.018000000000000002,-0.154,2.281,1.264,1.815,259.65,3.6,242.0,1935.0,-0.4,38.6,-0.1,-0.1,19.8,34.7,5.4,2.2,111.49,-0.1,5.82,53.0,55.3,68.3,174.0,175.0,100.0,62.9,945.25,16.97,2.2802,2.9508,68.0,10.0,4.4,10.82,418.5,4.66,0.388,6.5,2.7,2.75,127.74,3.69,-0.26,6.8,0.12,4.72,0.45,9.73
2017-05,103.2,273.643,1554.69,101.42,104.033,106.672,236.14,497.56,157.89600000000004,131.11,264.10900000000004,532.4169999999998,4649.34,2660.35,1113.69,5736.54,4774.13,429.451,152.68,902.195,445.369,953.56,62711.5,1439.48,16000.1,4855.75,537.521,220.363,5339.34,0.44,3533.99,1405.33,3420.62,2068.94,1143.49,2773.2,336.642,280.047,453.724,219.888,431.79,290.818,2821.68,2192.91,1900.7,255.63,2411.8,131.62,934.61,1005.33,1730.91,449.658,433.88,971.982,136.33,1568.37,1268.92,167.963,1130.4,7889.08,531.09,50.31,48.32,120.25,84.62,107.32,124.4,114.68,45.39,53.29,26.16,30.31,41.2,51.62,35.17,114.53,119.34,78.84,18.6199,3.2266,2917.2,3.2705,672.6,1.1244,110.78,18.04,28.37,0.746,-0.89,59.3,1.5,39.923,51.2,111.7,87.7,2.6,97.1,1.7,1.9,251.331,0.1,244.733,3.27,96.922,0.97,-3.3,109.0,3.5,1.1244,1.1244,12.5,-88.42299999999999,1.0,0.75,0.049,-0.113,2.204,1.284,1.7519999999999998,258.0,2.3,253.0,1937.0,-0.2,-13.3,0.1,0.1,19.4,24.5,6.1,2.1,110.78,-3.4,6.16,53.3,55.5,59.5,165.0,155.0,137.0,62.7,916.0,16.7,2.2028,2.8634,69.0,4.0,4.3,10.41,429.25,4.37,-0.17,6.25,2.6,2.5,127.2,3.04,-0.42,6.6,-0.12,4.78,0.28,8.58
2017-06,102.85,274.692,1555.36,101.33,103.426,107.185,236.64,498.28,157.21200000000005,131.34,264.386,531.1469999999998,4678.36,2631.43,1101.57,5797.39,4920.07,436.284,154.59,936.508,449.853,1013.49,62900.0,1462.9,16132.9,4747.24,537.065,221.365,5359.88,0.45,3520.06,1428.31,3440.97,2077.28,1140.48,2779.23,342.761,281.887,467.272,221.327,436.542,292.768,2830.31,2189.36,1903.27,255.95,2423.41,128.08,958.65,1010.8,1724.05,452.604,426.07,970.94,132.05,1611.9,1241.61,167.64,1153.47,7938.17,535.21,47.92,46.04,120.51,84.49,106.61,125.12,113.43,44.32,53.65,26.76,30.28,41.39,53.94,34.14,116.43,119.02,79.77,18.1203,3.3072,3043.11,3.245,663.8,1.1426,112.39,18.68,28.525,0.745,-0.51,63.6,1.5,41.218,48.6,112.5,83.9,2.6,95.1,1.7,1.6,251.69,0.1,244.955,3.32,95.628,1.2,-1.3,110.5,4.8,1.1426,1.1426,12.8,-90.233,1.25,1.0,0.086,-0.064,2.305,1.384,1.889,269.9,1.4,251.0,1951.0,-0.4,-25.1,0.1,0.0,17.0,31.1,9.7,2.2,112.39,1.4,6.31,56.3,56.7,53.0,220.0,239.0,51.0,62.8,942.25,16.59,2.3037,2.8348,66.0,14.0,4.3,11.18,511.0,3.99,-0.838,5.75,1.7,2.5,127.0,2.73,-0.16,6.9,0.25,4.83,0.3,6.47
2017-07,103.26,276.809,1560.96,101.55,103.816,106.428,243.81,503.96,157.656,131.61,267.22900000000004,535.8480000000002,4774.56,2710.77,1136.62,5914.67,5114.2,459.61300000000006,160.35,997.253,476.668,1050.38,65920.4,1481.37,16750.2,5064.63,539.74,227.551,5488.15,0.46,3590.99,1447.29,3473.46,2148.49,1170.79,2801.09,344.159,283.43,467.31,222.563,437.475,294.301,2851.01,2193.01,1924.35,258.74,2470.3,127.54,961.76,1066.23,1732.52,490.084,432.48,994.727,130.58,1618.61,1269.44,171.43,1167.52,8080.07,549.13,52.65,50.17,121.11,84.58,106.85,124.04,113.66,45.51,54.76,27.9,32.98,43.8,56.3,37.8,117.2,121.7,80.66,17.8005,3.1266,2983.72,3.24,651.3,1.1842,110.26,19.59,28.24,0.8740000000000001,-0.95,59.5,1.4,44.851000000000006,49.6,113.4,80.5,2.6,93.4,1.7,1.7,252.05,0.1,244.786,3.11,92.863,1.16,-1.7,111.0,5.1,1.1842,1.1842,13.9,-42.93899999999999,1.25,1.0,0.083,-0.058,2.295,1.352,1.837,289.15,1.2,243.0,1954.0,-0.3,3.3,0.2,0.2,15.6,28.0,-1.1,2.5,110.26,-2.8,6.44,55.8,56.5,61.7,188.0,190.0,92.0,62.9,994.5,16.69,2.2942,2.8999,64.0,-4.0,4.3,10.26,474.5,3.4,-0.303,5.5,1.7,2.5,127.25,2.85,0.2,7.1,0.38,4.94,0.27,6.04
2017-08,104.02,278.913,1564.17,101.75,105.337,110.27,247.1,503.52,158.106,131.79,266.788,545.766,4789.18,2711.99,1137.54,5911.62,5120.56,465.73,160.91,1041.26,487.301,1060.37,70835.0,1482.27,17616.4,5153.15,544.396,228.423,5495.88,0.47,3620.73,1430.43,3492.79,2180.73,1192.26,2792.33,346.624,285.147,469.762,224.387,441.754,296.065,2873.15,2216.75,1923.6,260.9,2471.65,126.19,957.2,1087.7,1744.87,512.7330000000002,456.75,1009.69,130.09,1617.41,1321.43,172.12099999999995,1175.34,8018.96,533.36,52.38,47.23,121.61,84.68,108.24,127.99,114.62,45.47,54.71,27.87,34.53,44.83,56.47,40.0,115.79,123.91,81.2,17.8863,3.1491,2948.17,3.2395,626.74,1.1909999999999998,109.98,20.6723,28.8105,0.629,-0.03,59.5,1.8,40.048,53.3,110.9,87.7,2.6,96.8,1.7,1.9,252.61,0.2,245.519,3.48,92.668,1.15,-1.5,111.6,5.7,1.1909999999999998,1.1909999999999998,14.5,-107.689,1.25,1.0,0.009000000000000001,-0.136,2.1180000000000003,1.328,1.703,307.9,2.0,238.0,1943.0,-0.1,6.9,0.5,0.4,16.3,36.2,4.7,2.8,109.98,-2.3,6.66,59.8,59.3,61.7,208.0,221.0,105.0,62.9,936.25,16.03,2.117,2.7262,67.0,39.0,4.4,10.59,410.25,3.87,0.955,5.25,1.9,2.5,128.1,3.17,0.67,6.7,0.49,5.0,0.25,5.95
2017-09,103.25,278.676,1563.67,101.57,103.892,107.792,243.87,507.38,157.963,132.03,268.882,545.38,4887.97,2803.66,1176.04,6027.47,5308.74,465.181,161.17,942.261,485.36300000000006,1024.23,74293.5,1487.52,18538.3,5341.93,542.481,232.836,5619.23,0.54,3640.14,1472.8,3585.79,2242.9,1207.76,2857.78,348.862,286.893,473.45,226.144,445.676,297.895,2868.16,2197.75,1940.87,261.685,2519.36,131.01,991.42,1081.72,1741.11,520.821,452.81,1025.12,134.3,1674.75,1279.75,171.865,1166.5,7997.4,553.07,57.54,51.67,121.23,84.45,106.52,124.76,113.58,46.87,55.71,28.94,35.09,44.81,54.61,41.69,118.51,125.06,79.88,18.2545,3.1623,2938.87,3.2655,639.03,1.1814,112.51,20.35,28.99,0.875,0.34,64.3,1.6,27.376,51.6,111.7,84.4,2.7,95.1,1.7,2.2,252.943,0.1,246.819,3.12,93.076,1.38,-1.2,112.8,7.5,1.1814,1.1814,15.0,7.886,1.25,1.0,0.068,-0.08,2.334,1.486,1.937,295.5,2.7,254.0,1914.0,-0.1,-13.0,0.5,0.5,15.6,45.0,0.4,3.0,112.51,-0.4,6.35,58.7,60.2,71.5,16.0,14.0,151.0,63.0,968.25,18.47,2.3336,2.8601,64.0,6.0,4.2,9.51,448.25,3.97,1.176,5.25,1.5,2.5,128.08,2.94,-0.02,6.4,0.31,4.8,0.28,4.99
2017-10,103.07,279.762,1564.63,101.5,103.697,107.742,241.93,508.93,158.249,132.32,269.691,547.182,5002.03,2817.49,1181.75,6305.34,5303.64,487.129,168.02,941.947,502.378,943.0,74308.5,1424.58,19874.1,5588.09,543.132,237.671,5725.43,0.55,3710.54,1483.49,3689.23,2355.06,1254.55,2916.97,347.30800000000005,288.4840000000001,470.411,227.141,444.672,299.573,2879.74,2195.09,1949.07,262.951,2575.26,133.46,1046.82,1119.08,1739.96,502.07,458.96,1062.29,137.77,1765.96,1271.45,175.55,1167.49,7938.54,551.37,61.37,54.38,121.14,84.3,106.16,124.46,113.8,47.11,58.65,28.79,33.94,46.28,50.33,40.17,119.39,129.96,79.92,19.1466,3.2713,3040.5,3.2505,635.33,1.1646,113.64,21.1,29.15,1.004,0.32,65.4,1.9,36.899,51.7,116.5,90.5,2.4,100.7,1.8,2.0,253.484,0.2,246.663,3.04,94.552,1.47,-1.1,113.4,8.4,1.1646,1.1646,15.7,-63.214,1.25,1.0,0.071,-0.094,2.38,1.602,2.017,310.1,2.4,234.0,1904.0,0.0,-3.0,-0.1,0.6,14.5,49.8,-4.7,3.5,113.64,-2.6,6.37,59.8,58.5,68.1,277.0,271.0,155.0,62.7,973.75,17.98,2.3793,2.8794,68.0,20.0,4.1,10.18,418.5,4.05,1.383,5.0,1.9,2.5,127.48,2.04,-0.47,6.2,0.63,4.77,0.25,5.73
2017-11,102.67,279.148,1561.19,101.29,103.397,108.593,247.01,507.23,157.99200000000005,132.51,268.619,547.51,5155.44,2821.84,1184.73,6493.93,5334.69,490.218,170.41,865.574,503.386,944.42,71971.0,1445.23,19694.1,5003.4,542.31,242.272,5849.48,0.56,3826.76,1528.92,3826.82,2421.18,1292.67,3048.09,349.539,290.154,472.012,229.574,449.951,301.284,2875.55,2192.07,1944.09,262.953,2647.58,130.46,1061.57,1120.79,1738.06,486.972,447.18,1092.38,134.24,1792.08,1275.01,174.74,1197.53,8183.13,543.56,63.57,57.4,120.67,84.04,105.7,125.12,113.68,47.04,59.91,28.94,32.58,46.1,50.19,38.7,123.03,133.79,81.97,18.6284,3.2683,3016.55,3.2335,648.73,1.1904,112.54,21.48,29.0,0.998,-0.02,65.6,1.7,38.433,51.6,113.5,88.9,2.5,98.5,1.7,2.2,253.791,0.1,246.669,3.27,93.047,1.55,0.0,114.2,8.9,1.1904,1.1904,15.8,-138.547,1.25,1.0,0.039,-0.111,2.411,1.784,2.138,303.7,3.5,239.0,1913.0,0.1,24.6,0.3,0.6,13.2,46.8,-5.4,3.5,112.54,-3.1,6.63,59.2,58.2,64.8,217.0,216.0,273.0,62.7,985.75,17.4,2.4097,2.8269,69.0,30.0,4.1,11.28,409.25,4.12,1.306,4.75,1.9,2.5,127.23,1.54,-0.2,6.6,1.03,4.9,0.34,6.1
